Id_peli;Titulo;Popularidad;Rating;Fecha;Duracion;Pais;Idioma;Presupuesto;Ganancia;Generos;Director;Casting;Guion;Montaje;DOP;Resumen
643;Battleship Potemkin;16.778;7.634;1925;75;Soviet Union;No Language;0;45100;['Drama', 'History'];['Sergei Eisenstein'];['Aleksandr Antonov', 'Vladimir Barsky', 'Grigori Aleksandrov', 'Ivan Bobrov', 'Mikhail Gomorov', 'Aleksandr Levshin', 'N. Poltavtseva', 'Konstantin Feldman', 'Prokhorenko', 'A. Glauberman', 'Beatrice Vitoldi', 'Danylo Antonovych', 'Iona Biy-Brodskiy', 'Julia Eisenstein', 'Sergei Eisenstein', 'Andrey Fayt', 'Yuriy Korobeynikov (I)', 'Marusov', 'Protopopov', 'Repnikova', 'Vladimir Uralsky', 'Zerenin', 'Aleksanteri Ahola-Valo'];[];['Sergei Eisenstein', 'Grigori Aleksandrov'];['Eduard Tisse'];A dramatized account of a great Russian naval mutiny and a resultant public demonstration, showing support, which brought on a police massacre. The film had an incredible impact on the development of cinema and is a masterful example of montage editing.
43904;L'Atalante;11.081;7.526;1934;89;France;Français;0;0;['Romance', 'Drama', 'Comedy'];['Jean Vigo'];['Michel Simon', 'Dita Parlo', 'Jean Dasté', 'Gilles Margaritis', 'Louis Lefebvre', 'Maurice Gilles', 'Raphaël Diligent', 'Claude Aveline', 'René Blech', 'Lou Bonin', 'Fanny Clar', 'Charles Dorat', 'Genya Lozinska', 'Gen Paul', 'Jacques Prévert', 'Pierre Prévert', 'Albert Riéra', 'Jacques Brunius', 'Paul Grimault'];['Jean Vigo', 'Jean Guinée', 'Albert Riéra'];['Louis Chavance'];['Boris Kaufman', 'Jean-Paul Alphen', 'Louis Berger'];Capricious small-town girl Juliette and barge captain Jean marry after a whirlwind courtship, and she comes to live aboard his boat, L'Atalante. As they make their way down the Seine, Jean grows weary of Juliette's flirtations with his all-male crew, and Juliette longs to escape the monotony of the boat and experience the excitement of a big city. When she steals away to Paris by herself, her husband begins to think their marriage was a mistake.
269;Breathless;13.409;7.62;1960;90;France;Français;0;0;['Drama', 'Crime'];['Jean-Luc Godard'];['Jean-Paul Belmondo', 'Jean Seberg', 'Daniel Boulanger', 'Jean-Pierre Melville', 'Henri-Jacques Huet', 'Van Doude', 'Claude Mansard', 'Jean-Luc Godard', 'Richard Balducci', 'Roger Hanin', 'Liliane Dreyfus', 'Michel Fabre', 'André S. Labarthe', 'François Moreuil', 'Liliane Robin', 'José Bénazéraf', 'Jean Domarchi', 'Jean Douchet', 'Gérard Brach', 'Philippe de Broca', 'Raymond Huntley', 'Michel Mourlet', 'Louiguy', 'Guido Orlando', 'Madame Paul', 'Jacques Serguine', 'Virginie Ullmann', 'Emile Villion'];['Jean-Luc Godard'];['Cécile Decugis'];['Raoul Coutard'];A small-time thief steals a car and impulsively murders a motorcycle policeman. Wanted by the authorities, he attempts to persuade a girl to run away to Italy with him.
28;Apocalypse Now;31.597;8.283;1979;147;United States of America;;31500000;150000000;['Drama', 'War'];['Francis Ford Coppola'];['Martin Sheen', 'Marlon Brando', 'Robert Duvall', 'Frederic Forrest', 'Laurence Fishburne', 'Albert Hall', 'Sam Bottoms', 'Dennis Hopper', 'G. D. Spradlin', 'Harrison Ford', 'Jerry Ziesmer', 'Scott Glenn', 'James Keane', 'Kerry Rossall', 'Tom Mason', 'Cynthia Wood', 'Colleen Camp', 'Linda Carpenter', 'Aurore Clément', 'Jack Thibeau', 'Glenn Walken', 'Damien Leake', 'Marc Coppola', 'Bill Graham', 'Jerry Ross', 'Charles Robinson', 'Nick Nicholson', 'Don Gordon Bell', 'Evan A. Lottman', 'R. Lee Ermey', 'Jim Gaines', 'Vittorio Storaro', 'Francis Ford Coppola', 'Henry Strzalkowski', 'Lonnie Woodley', 'Herb Rice', 'Joe Estevez', 'Bo Byers'];[];['Walter Murch', 'Lisa Fruchtman', 'Gerald B. Greenberg'];['Vittorio Storaro'];"At the height of the Vietnam war, Captain Benjamin Willard is sent on a dangerous mission that, officially, ""does not exist, nor will it ever exist."" His goal is to locate - and eliminate - a mysterious Green Beret Colonel named Walter Kurtz, who has been leading his personal army on illegal guerrilla missions into enemy territory."
20530;Late Spring;9.948;8.034;1949;110;Japan;日本語;0;0;['Drama'];['Yasujirō Ozu'];['Chishū Ryū', 'Setsuko Hara', 'Yumeji Tsukioka', 'Haruko Sugimura', 'Hohi Aoki', 'Jun Usami', 'Kuniko Miyake', 'Masao Mishima', 'Yoshiko Tsubouchi', 'Yôko Katsuragi', 'Toyo Takahashi', 'Jun Tanizaki', 'Ichirô Shimizu', 'Youko Benisawa', 'Manzaburo Umewaka', 'Nobu Nojima', 'Ichiro Kitamura', 'Haruo Yasufuku', 'Tadaichi Aoki', 'Seiju Kanze', 'Shintaro Umewaka', 'Shizuo Kanze', 'Seiji Toda', 'Kozo Fukuda', 'Shinichiro Takayama', 'Seinosuke Ishida', 'Yutaka Aoki', 'Kinzo Hasegawa', 'Gazan Hasegawa', 'Mikuma Shimada'];['Yasujirō Ozu', 'Kōgo Noda'];['Yoshiyasu Hamamura'];['Yûharu Atsuta'];Noriko is perfectly happy living at home with her widowed father, Shukichi, and has no plans to marry -- that is, until her aunt Masa convinces Shukichi that unless he marries off his 27-year-old daughter soon, she will likely remain alone for the rest of her life. When Noriko resists Masa's matchmaking, Shukichi is forced to deceive his daughter and sacrifice his own happiness to do what he believes is right.
20108;Au Hasard Balthazar;9.472;7.625;1966;96;France;Français;0;39388;['Drama'];['Robert Bresson'];['Anne Wiazemsky', 'Walter Green', 'François Lafarge', 'Jean-Claude Guilbert', 'Philippe Asselin', 'Pierre Klossowski', 'Nathalie Joyaut', 'Marie-Claire Fremont', 'Jean-Joël Barbier'];[];['Raymond Lamy'];['Ghislain Cloquet'];The story of a donkey Balthazar as he is passed from owner to owner, some kind and some cruel but all with motivations beyond his understanding. Balthazar, whose life parallels that of his first keeper, Marie, is truly a beast of burden, suffering the sins of humankind. But despite his powerlessness, he accepts his fate nobly.
797;Persona;17.494;8.3;1966;83;Sweden;svenska;0;0;['Drama'];['Ingmar Bergman'];['Bibi Andersson', 'Liv Ullmann', 'Margaretha Krook', 'Gunnar Björnstrand', 'Jörgen Lindström'];['Ingmar Bergman'];['Ulla Ryghe'];['Sven Nykvist'];A young nurse, Alma, is put in charge of Elisabeth Vogler: an actress who is seemingly healthy in all respects, but will not talk. As they spend time together, Alma speaks to Elisabeth constantly, never receiving any answer. The time they spend together only strengthens the crushing realization that one does not exist.
346;Seven Samurai;25.425;8.451;1954;207;Japan;日本語;2000000;346300;['Action', 'Drama'];['Akira Kurosawa'];['Toshirō Mifune', 'Takashi Shimura', 'Yoshio Inaba', 'Seiji Miyaguchi', 'Minoru Chiaki', 'Daisuke Katō', 'Isao Kimura', 'Keiko Tsushima', 'Yukiko Shimazaki', 'Kamatari Fujiwara', 'Yoshio Kosugi', 'Bokuzen Hidari', 'Yoshio Tsuchiya', 'Kokuten Kōdō', 'Eijirō Tōno', 'Jun Tatara', 'Atsushi Watanabe', 'Toranosuke Ogawa', 'Isao Yamagata', 'Kichijirô Ueda', 'Sôjin Kamiyama', 'Gen Shimizu', 'Keiji Sakakida', 'Shinpei Takagi', 'Shin Ôtomo', 'Toshio Takahara', 'Hiroshi Sugi', 'Hiroshi Hayashi', 'Sachio Sakai', 'Sôkichi Maki', 'Ichirô Chiba', 'Noriko Sengoku', 'Noriko Honma', 'Masanobu Ôkubo', 'Etsuo Saijo', 'Minoru Itô', 'Haruya Sakamoto', 'Gorô Sakurai', 'Hideo Shibuya', 'Kiyoshi Kamoda', 'Senkichi Ômura', 'Takashi Narita', 'Shôichi Hirose', 'Kôji Uno', 'Masaaki Tachibana', 'Kamayuki Tsubono', 'Taiji Naka', 'Chindanji Miyagawa', 'Shigemi Sunagawa', 'Akira Tani', 'Akio Kusama', 'Ryûtarô Amami', 'Jun Mikami', 'Haruo Nakajima', 'Sanpei Mine', 'Masahide Matsushita', 'Kaneo Ikeda', 'Takuzô Kumagaya', 'Ippei Kawagoe', 'Jirô Suzukawa', 'Junpei Natsuki', 'Kyôichi Kamiyama', 'Haruo Suzuki', 'Gorô Amano', 'Akira Kitchôji', 'Kōji Iwamoto', 'Hiroshi Akitsu', 'Akira Yamada', 'Kazuo Imai', 'Eisuke Nakanishi', 'Toku Ihara', 'Hideo Ôtsuka', 'Shû Ôe', 'Yasuhisa Tsutsumi', 'Yasumasa Ônishi', 'Tsuneo Katagiri', 'Megeru Shimoda', 'Masayoshi Kawabe', 'Shigeo Katô', 'Yoshikazu Kawamata', 'Takeshi Seki', 'Haruko Toyama', 'Tsuruko Mano', 'Matsue Ono', 'Tsurue Ichimanji', 'Masako Ôshiro', 'Kyôko Ozawa', 'Michiko Kadono', 'Toshiko Nakano', 'Shizuko Azuma', 'Michiko Kawabe', 'Yûko Togawa', 'Yayoko Kitano', 'Kyoko Mori', 'Misao Suyama', 'Toriko Takahara', 'Takeshi Katō', 'Tatsuya Nakadai', 'Ken Utsui', 'Ren Yamamoto'];['Akira Kurosawa', 'Shinobu Hashimoto', 'Hideo Oguni'];['Akira Kurosawa'];['Asakazu Nakai'];A samurai answers a village's request for protection after he falls on hard times. The town needs protection from bandits, so the samurai gathers six others to help him teach the people how to defend themselves, and the villagers provide the soldiers with food.
1396;Mirror;15.086;8.047;1975;107;Soviet Union;Pусский;825370;119266;['Drama', 'History'];['Andrei Tarkovsky'];['Margarita Terekhova', 'Ignat Daniltsev', 'Larisa Tarkovskaya', 'Alla Demidova', 'Anatoliy Solonitsyn', 'Nikolay Grinko', 'Tamara Ogorodnikova', 'Yuriy Nazarov', 'Oleg Yankovskiy', 'Filipp Yankovsky', 'Yuri Sventikov', 'Tatyana Reshetnikova', 'Mariya Tarkovskaya-Vishnyakova', 'Olga Kizilova', 'Ernesto del Bosque', 'Luis Correcher', 'Ángel Gutiérrez', 'Dionisio García Zapico', 'Tomas Pamies', 'Teresa Del Bosque', 'Tatiana Del Bosque', 'Innokentiy Smoktunovskiy', 'Arseny Tarkovsky'];[];['Lyudmila Feiginova'];['Georgi Rerberg'];A dying man in his forties recalls his childhood, his mother, the war and personal moments that tell of and juxtapose pivotal moments in Soviet history with daily life.
872;Singin' in the Rain;20.46;8.167;1952;103;United States of America;English;2540800;7200000;['Comedy', 'Music', 'Romance', 'Drama'];['Stanley Donen', 'Gene Kelly'];"['Gene Kelly', ""Donald O'Connor"", 'Debbie Reynolds', 'Jean Hagen', 'Millard Mitchell', 'Cyd Charisse', 'Douglas Fowley', 'Rita Moreno', 'Mae Clarke', 'Bess Flowers', 'Robert Foulk', 'Kathleen Freeman', 'Joi Lansing', 'Sylvia Lewis', ""Harry 'Snub' Pollard"", 'William Schallert', 'Elaine Stewart', 'Brick Sullivan', 'John George', 'King Donovan', 'Lana Turner', 'Allen Sutherland', 'Dawn Addams', 'John Albright', 'Betty Van Allen', 'Sue Allen', 'Marie Ardell', 'Bette Arlen', 'David Bair', 'Jimmy Bates', 'Mary Bayless', 'Marcella Becker', 'Margaret Bert', 'Madge Blake', 'Lulu Mae Bohrman', 'Gail Bonney', 'Chet Brandenburg', 'Tex Brodus', 'Barbara Carroll', 'Gwen Carter', 'Bill Chatham', 'Lyle Clark', 'Dorinda Clifton', 'Harry Cody', 'Chick Collins', 'Pat Conway', 'Jeanne Coyne', 'Ruby C. Currie', 'Fred Datig Jr.', 'Bert Davidson', 'Robert Dayo', 'Gloria Dea', 'Patricia Denise', 'Harry Denny', 'Kay Deslys', 'John Dodsworth', 'Michael Dugan', 'Phil Dunham', 'Helen Eby-Rock', 'Richard Emory', 'Betty Erbes', 'Charles Evans', 'Tommy Farrell', 'Ernie Flatt', 'George Ford', 'Robert Fortier', 'Dan Foster', 'Clair Freeman', 'Lance Fuller', 'Doris Fulton', 'Jeanne Gail', 'Glen Gallagher', 'Jon Gardner', 'Diane Garrett', 'Jack George', 'Kenneth Gibson', 'Mickey Golden', 'Inez Gorman', 'A. Cameron Grant', 'Beatrice Gray', 'Marion Gray', 'Robert Haines', 'William Hamel', 'Betty Hannon', 'Sam Harris', 'Jean Harrison', 'Timmy Hawkins', 'Jack Hendricks', 'Lars Hensen', 'Jean Heremans', 'Stuart Holmes', 'Don Hulbert', 'Frank Hyers', 'Patricia Jackson', 'Ivor James', 'Morgan Jones', 'David Kasday', 'Jan Kayne', 'Jimmy Kelly', 'Kenner G. Kemp', 'Mike Lally', 'Judy Landon', 'Joi Lansing', 'Janet Lavis', 'Virginia Lee', 'Meredith Leeds', 'William F. Leicester', 'Peggy Leon', 'Diki Lerner', 'Bill Lewin', 'King Lockwood', 'Leon Lontoc', 'Leota Lorraine', 'Paul Maxey', 'Dorothy McCarty', 'Ann McCrea', 'Philo McCullough', 'Ray McDonald', 'Johnny McGovern', 'Joseph Mell', 'Carl Milletaire', 'Gloria Moore', 'Forbes Murray', 'Peggy Murray', 'Anne Neyland', 'Ruth Packard', 'Dorothy Patrick', 'Allen Pinson', 'Angi O. Poulos', 'George Reeder', 'Charles Regan', 'Shirley Jean Rickert', 'Joanne Rio', 'Tony Rocket', 'Victor Romito', 'Dennis Ross', 'Paul Salata', 'Cosmo Sardo', 'Phil Schumacher', 'Betty Scott', 'David Sharpe', 'Julius Tannen', 'Harry Tenbrook', 'Beverly Thomas', 'Beverly Thompson', 'Jimmy Thompson', 'Dee Turnell', 'Dorothy Tuttle', 'Tyra Vaughn', 'Pat Walker', 'Tommy Walker', 'Bobby Watson', 'Chalky Williams', 'Robert B. Williams', 'Wilson Wood', 'Adam York', 'Norma Zimmer']";['Adolph Green', 'Betty Comden'];['Adrienne Fazan'];['Harold Rosson'];In 1927 Hollywood, a silent film production company and cast make a difficult transition to sound.
5165;L'Avventura;7.74;7.6;1960;144;Italy;Italiano;0;0;['Drama', 'Mystery'];['Michelangelo Antonioni'];"['Gabriele Ferzetti', 'Monica Vitti', 'Lea Massari', 'Dominique Blanchar', 'Renzo Ricci', 'James Addams', 'Dorothy De Poliolo', 'Lelio Luttazzi', 'Giovanni Petrucci', 'Esmeralda Ruspoli', 'Enrico Bologna', 'Franco Cimino', 'Giovanni Danesi', 'Rita Mole', 'Renato Pinciroli', 'Angela Tommasi Di Lampedusa', 'Vincenzo Tranchina', 'Valeria Perri', 'Prof. Cucco', ""Jack O'Connell""]";['Michelangelo Antonioni', 'Tonino Guerra', 'Elio Bartolini'];['Eraldo Da Roma'];['Aldo Scavarda'];Claudia and Anna join Anna's lover, Sandro, on a boat trip to a remote volcanic island. When Anna goes missing, a search is launched. In the meantime, Sandro and Claudia become involved in a romance despite Anna's disappearance, though the relationship suffers from guilt and tension.
