Id_peli;Titulo;Popularidad;Rating;Fecha;Duracion;Pais;Idioma;Presupuesto;Ganancia;Generos;Director;Casting;Guion;Montaje;DOP;Resumen
269;Breathless;13.958;7.62;1960;90;France;Français;0;0;['Drama', 'Crime'];['Jean-Luc Godard'];['Jean-Paul Belmondo', 'Jean Seberg', 'Daniel Boulanger', 'Jean-Pierre Melville', 'Henri-Jacques Huet', 'Van Doude', 'Claude Mansard', 'Jean-Luc Godard', 'Richard Balducci', 'Roger Hanin', 'Liliane Dreyfus', 'Michel Fabre', 'André S. Labarthe', 'François Moreuil', 'Liliane Robin', 'José Bénazéraf', 'Jean Domarchi', 'Jean Douchet', 'Gérard Brach', 'Philippe de Broca', 'Raymond Huntley', 'Michel Mourlet', 'Louiguy', 'Guido Orlando', 'Madame Paul', 'Jacques Serguine', 'Virginie Ullmann', 'Emile Villion'];['Jean-Luc Godard'];['Cécile Decugis'];['Raoul Coutard'];A small-time thief steals a car and impulsively murders a motorcycle policeman. Wanted by the authorities, he attempts to persuade a girl to run away to Italy with him.
1578;Raging Bull;22.039;7.981;1980;129;United States of America;English;18000000;23000000;['Drama', 'History'];['Martin Scorsese'];"['Robert De Niro', 'Cathy Moriarty', 'Joe Pesci', 'Frank Vincent', 'Nicholas Colasanto', 'Theresa Saldana', 'Mario Gallo', 'John Turturro', 'Joseph Bono', 'Frank Adonis', 'Charles Scorsese', 'Rita Bennett', 'Bernie Allen', 'Gene LeBell', 'Victor Magnotta', 'Shay Duffin', 'Jack Lotz', 'Kevin Breslin', 'Coley Wallace', 'Fred Dennis', 'Harvey Parry', 'Michael Badalucco', 'Geraldine Smith', 'Mardik Martin', 'Peter Savage', 'Daniel P. Conte', 'Richard McMurray', 'Candy Moore', 'Wally K. Berns', 'Allen Joseph', 'Martin Scorsese', 'Vincent Barbi', 'Robert Dahdah', 'Vincent Di Paolo', 'Marty Farrell', 'Charles Guardino', 'R. Michael Givens', 'Chuck Hicks', 'Michael Charles Hill', 'Walt La Rue', 'Angelo Lamonea', 'Gil Perkins', 'Tony Lip', ""Dennis O'Neill"", 'Jerry Schram', 'McKenzie Westmore', 'Jimmy Williams', 'Floyd Anderson', 'Johnny Barnes', 'Kevin Mahon', 'Eddie Mustafa Muhammed', 'Louis Raftis', 'Johnny Turner', 'John Thomas']";['Paul Schrader', 'Mardik Martin'];['Thelma Schoonmaker'];['Michael Chapman'];The life of boxer Jake LaMotta, whose violence and temper that led him to the top in the ring destroyed his life outside of it.
147;The 400 Blows;19.494;8.089;1959;99;France;English;0;0;['Drama'];['François Truffaut'];['Jean-Pierre Léaud', 'Claire Maurier', 'Albert Rémy', 'Georges Flamant', 'Patrick Auffay', 'Robert Beauvais', 'Yvonne Claudie', 'Pierre Repp', 'Guy Decomble', 'Daniel Couturier', 'François Nocher', 'Richard Kanayan', 'Renaud Fontanarosa', 'Michel Girard', 'Serge Moati', 'Bernard Abbou', 'Jean-François Bergouignan', 'Michel Lesignor', 'Jean-Claude Brialy', 'Jeanne Moreau', 'Philippe de Broca', 'François Truffaut', 'Jacques Demy', 'Bouchon'];['François Truffaut'];['Marie-Josèphe Yoyotte'];['Henri Decaë'];For young Parisian boy Antoine Doinel, life is one difficult situation after another. Surrounded by inconsiderate adults, including his neglectful parents, Antoine spends his days with his best friend, Rene, trying to plan for a better life. When one of their schemes goes awry, Antoine ends up in trouble with the law, leading to even more conflicts with unsympathetic authority figures.
895;Andrei Rublev;11.664;8.127;1966;183;Soviet Union;;0;0;['Drama', 'History'];['Andrei Tarkovsky'];['Anatoliy Solonitsyn', 'Ivan Lapikov', 'Nikolay Grinko', 'Nikolai Sergeyev', 'Irma Raush', 'Nikolay Burlyaev', 'Yuriy Nazarov', 'Yuriy Nikulin', 'Rolan Bykov', 'Nikolay Grabbe', 'Mikhail Kononov', 'Stepan Krylov', 'Bolot Beyshenaliev', 'B. Matysik', 'Anatoliy Obukhov', 'Volodya Titov', 'Nikolay Glazkov', 'K. Aleksandrov', 'Semyon Bardin', 'Ivan Bykov', 'G. Borisovskiy', 'Vladimir Vasilyev', 'Zinaida Vorkul', 'Aleksandr Titov', 'Viktor Volkov', 'Irina Miroshnichenko', 'Tamara Ogorodnikova', 'Natalya Radolitskaya', 'Nikolay Kutuzov', 'Dmitriy Orlovskiy', 'Vladimir Guskov', 'Igor Donskoy', 'Iskender Ryskulov', 'P. Makarov', 'Georgiy Sochevko', 'Nelli Snegina', 'G. Pokorskiy', 'Asanbek Umuraliev', 'Vyacheslav Tsaryov', 'Ivan Turchenkov', 'Anatoliy Nikitin', 'P. Yermakov', 'Aleksandr Petrov', 'Nikolay Sibeikin', 'Vasiliy Tsygankov', 'Larisa Solonitsyna'];[];['Lyudmila Feiginova', 'Olga Shevkunenko', 'Tatyana Egorycheva'];['Vadim Yusov'];An expansive Russian drama, this film focuses on the life of revered religious icon painter Andrei Rublev. Drifting from place to place in a tumultuous era, the peace-seeking monk eventually gains a reputation for his art. But after Rublev witnesses a brutal battle and unintentionally becomes involved, he takes a vow of silence and spends time away from his work. As he begins to ease his troubled soul, he takes steps towards becoming a painter once again.
5961;Fanny and Alexander;14.878;7.797;1982;188;Sweden;English;6000000;6795771;['Fantasy', 'Drama', 'Mystery'];['Ingmar Bergman'];['Bertil Guve', 'Pernilla Allwin', 'Allan Edwall', 'Ewa Fröling', 'Erland Josephson', 'Jan Malmsjö', 'Gunn Wållgren', 'Börje Ahlstedt', 'Harriet Andersson', 'Gunnar Björnstrand', 'Stina Ekblad', 'Mats Bergman', 'Pernilla August', 'Mona Malm', 'Jarl Kulle', 'Christina Schollin', 'Kerstin Tidelius', 'Inga Ålenius', 'Hugo Hasslo', 'Kristina Adolphson', 'Kristian Almgren', 'Carl Billquist', 'Axel Düberg', 'Siv Ericks', 'Patricia Gélin', 'Majlis Granlund', 'Maria Granlund', 'Eva von Hanno', 'Sonya Hedenbratt', 'Olle Hilding', 'Svea Holst', 'Käbi Laretei', 'Lena Olin', 'Gösta Prüzelius', 'Hans Strååt', 'Emelie Werkö', 'Marianne Aminoff', 'Mona Andersson', 'Hans Henrik Lerfeldt', 'Marianne Nielsen', 'Marrit Ohlsson', 'Anna Bergman', 'Nils Brandt', 'Lars-Owe Carlberg', 'Gus Dahlström', 'Ernst Günther', 'Heinz Hopf', 'Sune Mangs', 'Peter Stormare', 'Maud Hyttenberg', 'Sven-Erik Jacobsson'];['Ingmar Bergman'];['Sylvia Ingemarsson'];['Sven Nykvist'];As children in the loving Ekdahl family, Fanny and Alexander enjoy a happy life with their parents, who run a theater company. After their father dies unexpectedly, however, the siblings end up in a joyless home when their mother, Emilie, marries a stern bishop. The bleak situation gradually grows worse as the bishop becomes more controlling, but dedicated relatives make a valiant attempt to aid Emilie, Fanny and Alexander.
797;Persona;18.295;8.257;1966;83;Sweden;svenska;0;0;['Drama'];['Ingmar Bergman'];['Bibi Andersson', 'Liv Ullmann', 'Margaretha Krook', 'Gunnar Björnstrand', 'Jörgen Lindström'];['Ingmar Bergman'];['Ulla Ryghe'];['Sven Nykvist'];A young nurse, Alma, is put in charge of Elisabeth Vogler: an actress who is seemingly healthy in all respects, but will not talk. As they spend time together, Alma speaks to Elisabeth constantly, never receiving any answer. The time they spend together only strengthens the crushing realization that one does not exist.
346;Seven Samurai;27.448;8.452;1954;207;Japan;日本語;2000000;346300;['Action', 'Drama'];['Akira Kurosawa'];['Toshirō Mifune', 'Takashi Shimura', 'Yoshio Inaba', 'Seiji Miyaguchi', 'Minoru Chiaki', 'Daisuke Katō', 'Isao Kimura', 'Keiko Tsushima', 'Yukiko Shimazaki', 'Kamatari Fujiwara', 'Yoshio Kosugi', 'Bokuzen Hidari', 'Yoshio Tsuchiya', 'Kokuten Kōdō', 'Eijirō Tōno', 'Jun Tatara', 'Atsushi Watanabe', 'Toranosuke Ogawa', 'Isao Yamagata', 'Kichijirô Ueda', 'Sôjin Kamiyama', 'Gen Shimizu', 'Keiji Sakakida', 'Shinpei Takagi', 'Shin Ôtomo', 'Toshio Takahara', 'Hiroshi Sugi', 'Hiroshi Hayashi', 'Sachio Sakai', 'Sôkichi Maki', 'Ichirô Chiba', 'Noriko Sengoku', 'Noriko Honma', 'Masanobu Ôkubo', 'Etsuo Saijo', 'Minoru Itô', 'Haruya Sakamoto', 'Gorô Sakurai', 'Hideo Shibuya', 'Kiyoshi Kamoda', 'Senkichi Ômura', 'Takashi Narita', 'Shôichi Hirose', 'Kôji Uno', 'Masaaki Tachibana', 'Kamayuki Tsubono', 'Taiji Naka', 'Chindanji Miyagawa', 'Shigemi Sunagawa', 'Akira Tani', 'Akio Kusama', 'Ryûtarô Amami', 'Jun Mikami', 'Haruo Nakajima', 'Sanpei Mine', 'Masahide Matsushita', 'Kaneo Ikeda', 'Takuzô Kumagaya', 'Ippei Kawagoe', 'Jirô Suzukawa', 'Junpei Natsuki', 'Kyôichi Kamiyama', 'Haruo Suzuki', 'Gorô Amano', 'Akira Kitchôji', 'Kōji Iwamoto', 'Hiroshi Akitsu', 'Akira Yamada', 'Kazuo Imai', 'Eisuke Nakanishi', 'Toku Ihara', 'Hideo Ôtsuka', 'Shû Ôe', 'Yasuhisa Tsutsumi', 'Yasumasa Ônishi', 'Tsuneo Katagiri', 'Megeru Shimoda', 'Masayoshi Kawabe', 'Shigeo Katô', 'Yoshikazu Kawamata', 'Takeshi Seki', 'Haruko Toyama', 'Tsuruko Mano', 'Matsue Ono', 'Tsurue Ichimanji', 'Masako Ôshiro', 'Kyôko Ozawa', 'Michiko Kadono', 'Toshiko Nakano', 'Shizuko Azuma', 'Michiko Kawabe', 'Yûko Togawa', 'Yayoko Kitano', 'Kyoko Mori', 'Misao Suyama', 'Toriko Takahara', 'Takeshi Katō', 'Tatsuya Nakadai', 'Ken Utsui', 'Ren Yamamoto'];['Akira Kurosawa', 'Shinobu Hashimoto', 'Hideo Oguni'];['Akira Kurosawa'];['Asakazu Nakai'];A samurai answers a village's request for protection after he falls on hard times. The town needs protection from bandits, so the samurai gathers six others to help him teach the people how to defend themselves, and the villagers provide the soldiers with food.
548;Rashomon;17.687;8.144;1950;88;Japan;日本語;250000;96568;['Crime', 'Drama', 'Mystery'];['Akira Kurosawa'];['Toshirō Mifune', 'Machiko Kyō', 'Takashi Shimura', 'Masayuki Mori', 'Minoru Chiaki', 'Kichijirô Ueda', 'Noriko Honma', 'Daisuke Katō'];['Akira Kurosawa', 'Shinobu Hashimoto'];['Akira Kurosawa'];['Kazuo Miyagawa'];"Brimming with action while incisively examining the nature of truth, ""Rashomon"" is perhaps the finest film ever to investigate the philosophy of justice. Through an ingenious use of camera and flashbacks, Kurosawa reveals the complexities of human nature as four people recount different versions of the story of a man's murder and the rape of his wife."
3175;Barry Lyndon;19.109;8.001;1975;185;United Kingdom;Deutsch;11000000;198992;['Drama', 'Romance', 'War'];['Stanley Kubrick'];"[""Ryan O'Neal"", 'Marisa Berenson', 'Patrick Magee', 'Hardy Krüger', 'Diana Körner', 'Gay Hamilton', 'Frank Middlemass', ""Arthur O'Sullivan"", 'Godfrey Quigley', 'Leonard Rossiter', 'Philip Stone', 'Steven Berkoff', 'Marie Kean', 'Murray Melvin', 'André Morell', 'Leon Vitali', 'Billy Boyle', 'John Bindon', 'Roger Booth', 'Jonathan Cecil', 'Peter Cellier', 'Geoffrey Chater', 'Anthony Dawes', 'Patrick Dawson', 'Bernard Hepton', 'Anthony Herrick', 'Barry Jackson', 'Wolf Kahler', 'Pat Laffan', 'Hans Meyer', 'Ferdy Mayne', 'David Morley', 'Liam Redmond', 'Pat Roach', 'Dominic Savage', 'Frederick Schiller', 'George Sewell', 'Anthony Sharp', 'John Sharp', 'Roy Spencer', 'John Sullivan', 'Harry Towb', 'Michael Hordern']";['Stanley Kubrick'];['Tony Lawson'];['John Alcott'];An Irish rogue uses his cunning and wit to work his way up the social classes of 18th century England, transforming himself from the humble Redmond Barry into the noble Barry Lyndon.
48035;Ordet;9.354;7.875;1955;125;Denmark;Dansk;0;0;['Drama'];['Carl Theodor Dreyer'];['Henrik Malberg', 'Birgitte Federspiel', 'Emil Hass Christensen', 'Preben Lerdorff Rye', 'Cay Kristiansen', 'Ejner Federspiel', 'Gerda Nielsen', 'Sylvia Eckhausen', 'Ann Elisabeth Groth', 'Susanne Rud', 'Ove Rud', 'Henry Skjær', 'Edith Trane', 'Hanne Agesen', 'Kirsten Andreasen'];['Carl Theodor Dreyer'];['Edith Schlüssel'];['Henning Bendtsen'];The three sons of devout Danish farmer Morten have widely disparate religious beliefs. Youngest son Anders shares his father's religion, but eldest son Mikkel has lost his faith, while middle child Johannes has become delusional and proclaims that he is Jesus Christ himself. When Mikkel's wife, Inger goes into a difficult childbirth, everyone's beliefs are put to the test.
